InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,fraction of right changes,net Correction,Coverage Depth,Ratio,Alpha
0,0.05,5,-1.0,8776,8164,7543,0.93,0.859,0.7879999999999999,185,-1,7
0,0.05,3,-1.0,2405,3922,1549,1.63,0.644,-0.34199999999999986,50,-1,8
0,0.05,8,-1.0,4517,3144,3143,0.696,0.696,0.696,95,-1,7
0,0.05,7,-1.0,4485,3358,3347,0.749,0.746,0.743,95,-1,7
0,0.05,3,-1.0,8077,12963,5046,1.605,0.625,-0.355,170,-1,7
0,0.05,11,-1.0,1676,894,894,0.533,0.533,0.533,35,-1,8
0,0.05,4,-1.0,8776,11732,7467,1.337,0.851,0.365,185,-1,7
0,0.05,7,-1.0,4517,3402,3399,0.753,0.752,0.751,95,-1,7
0,0.05,10,-1.0,1676,968,968,0.577,0.577,0.577,35,-1,8
0,0.05,11,-1.0,7336,4054,4054,0.553,0.553,0.553,155,-1,7
0,0.05,6,-1.0,4485,3599,3560,0.802,0.794,0.78553,0.553,0.553,155,-1,7
0,0.05,6,-1.0,4485,3599,3560,0.802,0.794,0.786,95,-1,7
0,0.05,3,-1.0,8776,14555,5709,1.658,0.65,-0.3579999999999999,185,-1,7
0,0.05,9,-1.0,7372,4722,4722,0.64,0.64,0.64,155,-1,7
0,0.05,6,-1.0,4517,3649,3608,0.808,0.799,0.79,95,-1,7
0,0.05,9,-1.0,1676,1037,1037,0.618,0.618,0.618,35,-1,8
0,0.05,10,-1.0,7336,4394,4394,0.599,0.599,0.599,155,-1,7
0,0.05,5,-1.0,4485,4128,3789,0.92,0.845,0.7699999999999999,95,-1,7
0,0.05,11,-1.0,7788,4468,4468,0.574,0.574,0.574,170,-1,7
0,0.05,8,-1.0,1676,1106,1106,0.66,0.66,0.66,35,-1,8
0,0.05,9,-1.0,7336,4698,4698,0.64,0.64,0.64,155,-1,7
0,0.05,5,-1.0,4517,4181,3813,0.925,0.844,0.7629999999999999,95,-1,7
0,0.05,8,-1.0,7372,5125,5125,0.695,0.695,0.695,155,-1,7
0,0.05,7,-1.0,1676,1201,1200,0.716,0.716,0.716,35,-1,8
0,0.05,8,-1.0,7336,5084,5083,0.693,0.693,0.693,155,-1,7
0,0.05,4,-1.0,4485,5921,3770,1.32,0.84,0.3599999999999999,95,-1,7
0,0.05,10,-1.0,7788,4850,4850,0.623,0.623,0.623,170,-1,7
0,0.05,4,-1.0,4517,6029,3769,1.334,0.834,0.33399999999999985,95,-1,7
0,0.05,7,-1.0,7336,5466,5459,0.745,0.744,0.743,155,-1,7
0,0.05,6,-1.0,1676,1305,1289,0.778,0.769,0.76,35,-1,8
0,0.05,7,-1.0,7372,5471,5462,0.742,0.741,0.74,155,-1,7
0,0.05,9,-1.0,7788,5232,5232,0.672,0.672,0.672,170,-1,7
0,0.05,3,-1.0,4485,7481,2971,1.668,0.662,-0.34399999999999986,95,-1,7
0,0.05,3,-1.0,4517,7421,2929,1.643,0.648,-0.347,95,-1,7
0,0.05,6,-1.0,7336,5886,5820,0.802,0.793,0.784,155,-1,7
0,0.05,5,-1.0,1676,1504,1372,0.897,0.818,0.7389999999999999,35,-1,8
0,0.05,8,-1.0,7788,5578,5577,0.716,0.716,0.716,170,-1,7
0,0.05,6,-1.0,7372,5918,5843,0.803,0.792,0.781,155,-1,7
0,0.05,11,-1.0,3716,2092,2092,0.563,0.563,0.563,80,-1,7
0,0.05,11,-1.0,3841,2071,2071,0.539,0.539,0.539,80,-1,7
0,0.05,4,-1.0,1676,2164,1363,1.29,0.813,0.33599999999999985,35,-1,8
0,0.05,5,-1.0,7336,6717,6182,0.915,0.843,0.7709999999999999,155,-1,7
0,0.05,7,-1.0,7788,5924,5920,0.761,0.76,0.759,170,-1,7
0,0.05,3,-1.0,1676,2698,1075,1.609,0.641,-0.32699999999999996,35,-1,8
0,0.05,4,-1.0,7336,9811,6107,1.337,0.832,0.32699999999999996,155,-1,7
0,0.05,10,-1.0,3716,2247,2247,0.605,0.605,0.605,80,-1,7
0,0.05,5,-1.0,7372,6771,6193,0.918,0.84,0.7619999999999999,155,-1,7
0,0.05,10,-1.0,3841,2268,2268,0.59,0.59,0.59,80,-1,7
0,0.05,11,-1.0,955,509,509,0.532,0.532,0.532,20,-1,8
0,0.05,3,-1.0,7336,11797,4582,1.608,0.625,-0.3580000000000001,155,-1,7
0,0.05,6,-1.0,7788,6360,6311,0.817,0.81,0.8030000000000002,170,-1,7
0,0.05,9,-1.0,3716,2430,2430,0.654,0.654,0.654,80,-1,7
0,0.05,9,-1.0,3841,2457,2457,0.64,0.64,0.64,80,-1,7
0,0.05,4,-1.0,7372,9847,6130,1.336,0.831,0.32599999999999985,155,-1,7
0,0.05,11,-1.0,6745,3648,3648,0.541,0.541,0.541,140,-1,7
0,0.05,5,-1.0,7788,7244,6672,0.93,0.857,0.7839999999999999,170,-1,7
0,0.05,8,-1.0,3716,2592,2592,0.697,0.697,0.697,80,-1,7
0,0.05,10,-1.0,6745,3981,3981,0.59,0.59,0.59,140,-1,7
0,0.05,9,-1.0,955,617,617,0.645,0.645,0.645,20,-1,8
0,0.05,8,-1.0,3841,2644,2643,0.688,0.688,0.688,80,-1,7
0,0.05,4,-1.0,7788,10185,6661,1.308,0.855,0.4019999999999999,170,-1,7
0,0.05,3,-1.0,7372,12698,4833,1.722,0.655,-0.4119999999999999,155,-1,7
0,0.05,9,-1.0,6745,4274,4274,0.634,0.634,0.634,140,-1,7
0,0.05,7,-1.0,3716,2782,2780,0.748,0.748,0.748,80,-1,7
0,0.05,8,-1.0,955,657,657,0.687,0.687,0.687,20,-1,8
0,0.05,3,-1.0,7788,12927,5157,1.66,0.662,-0.33599999999999985,170,-1,7
0,0.05,7,-1.0,955,706,704,0.738,0.736,0.734,20,-1,8
0,0.05,6,-1.0,3716,3009,2983,0.81,0.803,0.796,80,-1,7
0,0.05,11,-1.0,6676,3662,3662,0.548,0.548,0.548,140,-1,7
0,0.05,7,-1.0,6745,4984,4978,0.739,0.738,0.737,140,-1,7
0,0.05,6,-1.0,955,759,753,0.794,0.788,0.782,20,-1,8
0,0.05,11,-1.0,7067,4073,4073,0.576,0.576,0.576,155,-1,7
0,0.05,6,-1.0,3841,3072,3035,0.8,0.79,0.78,80,-1,7
0,0.05,5,-1.0,3716,3438,3163,0.925,0.851,0.7769999999999999,80,-1,7
0,0.05,6,-1.0,6745,5383,5325,0.798,0.789,0.78,140,-1,7
0,0.05,10,-1.0,6676,3981,3981,0.596,0.596,0.596,140,-1,7
0,0.05,5,-1.0,955,851,794,0.89,0.831,0.7719999999999999,20,-1,8
0,0.05,10,-1.0,7067,4410,4410,0.624,0.624,0.624,155,-1,7
0,0.05,4,-1.0,3716,4941,3081,1.329,0.829,0.32899999999999996,80,-1,7
0,0.05,5,-1.0,3841,3495,3214,0.91,0.837,0.7639999999999999,80,-1,7
0,0.05,4,-1.0,955,1201,769,1.256,0.804,0.3520000000000001,20,-1,8
0,0.05,9,-1.0,6676,4258,4258,0.638,0.638,0.638,140,-1,7
0,0.05,9,-1.0,7067,4756,4756,0.673,0.673,0.673,155,-1,7
0,0.05,4,-1.0,6745,9082,5587,1.346,0.828,0.30999999999999983,140,-1,7
0,0.05,3,-1.0,3716,6199,2408,1.668,0.648,-0.3719999999999999,80,-1,7
0,0.05,3,-1.0,955,1602,633,1.676,0.662,-0.35199999999999987,20,-1,8
0,0.05,4,-1.0,3841,5031,3175,1.309,0.826,0.34299999999999997,80,-1,7
0,0.05,8,-1.0,7067,5100,5100,0.722,0.722,0.722,155,-1,7
0,0.05,3,-1.0,6745,10775,4154,1.597,0.616,-0.365,140,-1,7
0,0.05,8,-1.0,6676,4588,4588,0.687,0.687,0.687,140,-1,7
0,0.05,11,-1.0,8736,4849,4849,0.555,04588,0.687,0.687,0.687,140,-1,7
0,0.05,11,-1.0,8736,4849,4849,0.555,0.555,0.555,185,-1,7
0,0.05,11,-1.0,3112,1756,1756,0.564,0.564,0.564,65,-1,7
0,0.05,3,-1.0,3841,6404,2471,1.667,0.643,-0.381,80,-1,7
0,0.05,11,-1.0,5813,3286,3286,0.565,0.565,0.565,125,-1,7
0,0.05,7,-1.0,7067,5467,5463,0.773,0.773,0.773,155,-1,7
0,0.05,10,-1.0,8736,5262,5262,0.602,0.602,0.602,185,-1,7
0,0.05,10,-1.0,3112,1895,1895,0.609,0.609,0.609,65,-1,7
0,0.05,7,-1.0,6676,4949,4942,0.741,0.74,0.739,140,-1,7
0,0.05,10,-1.0,5813,3589,3589,0.617,0.617,0.617,125,-1,7
0,0.05,6,-1.0,7067,5887,5837,0.833,0.826,0.819,155,-1,7
0,0.05,9,-1.0,8736,5642,5641,0.646,0.646,0.646,185,-1,7
0,0.05,11,-1.0,3079,1731,1731,0.562,0.562,0.562,65,-1,7
0,0.05,9,-1.0,3112,2037,2037,0.654,0.654,0.654,65,-1,7
0,0.05,9,-1.0,5813,3866,3866,0.665,0.665,0.665,125,-1,7
0,0.05,8,-1.0,8736,6123,6121,0.701,0.701,0.701,185,-1,7
0,0.05,6,-1.0,6676,5367,5306,0.804,0.795,0.786,140,-1,7
0,0.05,5,-1.0,7067,6625,6158,0.937,0.871,0.8049999999999999,155,-1,7
0,0.05,8,-1.0,3112,2200,2200,0.707,0.707,0.707,65,-1,7
0,0.05,8,-1.0,5813,4138,4138,0.712,0.712,0.712,125,-1,7
0,0.05,10,-1.0,3079,1878,1878,0.61,0.61,0.61,65,-1,7
0,0.05,7,-1.0,8736,6574,6561,0.752,0.751,0.75,185,-1,7
0,0.05,7,-1.0,5813,44-1.0,8736,6574,6561,0.752,0.751,0.75,185,-1,7
0,0.05,7,-1.0,5813,4404,4398,0.757,0.756,0.755,125,-1,7
0,0.05,4,-1.0,7067,9343,6134,1.322,0.868,0.4139999999999999,155,-1,7
0,0.05,5,-1.0,6676,6132,5619,0.918,0.842,0.7659999999999999,140,-1,7
0,0.05,7,-1.0,3112,2335,2334,0.75,0.75,0.75,65,-1,7
0,0.05,9,-1.0,3079,20,0.05,7,-1.0,3112,2335,2334,0.75,0.75,0.75,65,-1,7
0,0.05,9,-1.0,3079,2023,2023,0.657,0.657,0.657,65,-1,7
0,0.05,6,-1.0,8736,7070,6968,0.809,0.798,0.787,185,-1,7
0,0.05,6,-1.0,5813,4744,4697,0.816,0.808,0.8000000000000002,125,-1,7
0,0.05,3,-1.0,7067,11713,4674,1.657,0.000000002,125,-1,7
0,0.05,3,-1.0,7067,11713,4674,1.657,0.661,-0.33499999999999996,155,-1,7
0,0.05,6,-1.0,3112,2504,2478,0.804,0.796,0.788,65,-1,7
0,0.05,4,-1.0,6676,8919,5614,1.336,0.841,0.34599999999999986,140,-1,7
0,0.05,5,-1.0,8736,8095,7369,0.927,0.843,0.7589999999999999,185,-1,7
0,0.05,5,-1.0,5813,5427,4964,0.933,0.854,0.7749999999999999,125,-1,7
0,0.05,8,-1.0,3079,2181,2180,0.708,0.708,0.708,65,-1,7
0,0.05,11,-1.0,6600,3817,3817,0.578,0.578,0.578,140,-1,7
0,0.05,4,-1.0,8736,11686,7304,1.338,0.836,0.33399999999999985,185,-1,7
0,0.05,4,-1.0,5813,7765,4915,1.336,0.845,0.35399999999999987,125,-1,7
0,0.05,5,-1.0,3112,2866,2621,0.921,0.842,0.7629999999999999,65,-1,7
0,0.05,3,-1.0,6676,11552,4415,1.73,0.661,-0.4079999999999999,140,-1,7
0,0.05,7,-1.0,3079,2348,2344,0.762,0.761,0.76,65,-1,7
0,0.05,10,-1.0,6600,4133,4133,0.626,0.626,0.626,140,-1,7
0,0.05,3,-1.0,5813,9474,3712,1.63,0.638,-0.35399999999999987,125,-1,7
0,0.05,3,-1.0,8736,14707,5694,1.683,0.652,-0.379,185,-1,7
0,0.05,4,-1.0,3112,4196,2604,1.348,0.836,0.32399999999999984,65,-1,7
0,0.05,11,-1.0,5326,2878,2878,0.54,0.54,0.54,110,-1,7
0,0.05,9,-1.0,6600,4465,4465,0.676,0.676,0.676,140,-1,7
0,0.05,6,-1.0,3079,2519,2486,0.818,0.807,0.7960000000000002,65,-1,7
0,0.05,11,-1.0,6000,3228,3228,0.538,0.538,0.538,125,-1,7
0,0.05,11,-1.0,7996,4363,4363,0.546,0.546,0.546,170,-1,7
0,0.05,11,-1.0,7996,4363,4363,0.546,0.546,0.546,170,-1,7
0,0.05,3,-1.0,3112,5077,2011,1.631,0.646,-0.33899999999999997,65,-1,7
0,0.05,10,-1.0,5326,3127,3127,0.587,0.587,0.587,110,-1,7
0,0.05,8,-1.0,6600,4744,4744,0.719,0.719,0.719,140,-1,7
0,0.05,10,-1.0,7996,4763,4763,0.596,0.596,0.596,170,-1,7
0,0.05,5,-1.0,3079,2867,2623,0.931,0.852,0.7729999999999999,65,-1,7
0,0.05,10,-1.0,6000,3494,3494,0.582,0.582,0.582,125,-1,7
0,0.05,9,-1.0,5326,3404,3404,0.639,0.639,0.639,110,-1,7
0,0.05,11,-1.0,2471,1321,1321,0.534,0.534,0.534,50,-1,7
0,0.05,7,-1.0,6600,5070,5066,0.768,0.767,0.766,140,-1,7
0,0.05,9,-1.0,7996,5138,5138,0.642,0.642,0.642,170,-1,7
0,0.05,8,-1.0,5326,3656,3656,0.686,0.686,0.686,110,-1,7
0,0.05,9,-1.0,6000,3783,3783,0.63,0.63,0.63,125,-1,7
0,0.05,4,-1.0,3079,4085,2608,1.326,0.847,0.3679999999999999,65,-1,7
0,0.05,10,-1.0,2471,1434,1434,0.58,0.58,0.58,50,-1,7
0,0.05,8,-1.0,7996,5530,5530,0.692,0.692,0.692,170,-1,7
0,0.05,7,-1.0,5326,3932,3929,0.738,0.738,0.738,110,-1,7
0,0.05,6,-1.0,6600,5440,5384,0.824,0.816,0.8079999999999999,140,-1,7
0,0.05,9,-1.0,2471,1536,1536,0.621,0.621,0.621,50,-1,7
0,0.05,3,-1.0,3079,5185,2046,1.683,0.664,-0.355,65,-1,7
0,0.05,7,-1.0,7996,5968,5956,0.746,0.745,0.744,170,-1,7
0,0.05,6,-1.0,5326,4258,4207,0.799,0.79,0.781,110,-1,7
0,0.05,6,-1.0,5326,4258,4207,0.799,0.79,0.781,110,-1,7
0,0.05,8,-1.0,6000,4063,4062,0.677,0.677,0.677,125,-1,7
0,0.05,5,-1.0,6600,6167,5677,0.934,0.86,0.7859999999999999,140,-1,7
0,0.05,8,-1.0,2471,1660,1660,0.672,0.672,0.672,50,-1,7
0,0.05,6,-1.0,7996,6463,6381,0.808,0.798,0.788,170,-1,7
0,0.05,5,-1.0,5326,4883,4475,0.917,0.84,0.7629999999999999,110,-1,7
0,0.05,11,-1.0,2384,1296,1296,0.543,0.543,0.543,50,-1,7
0,0.05,4,-1.0,6600,8641,5645,1.309,0.855,0.401,140,-1,7
0,0.05,7,-1.0,6000,4374,4372,0.729,0.729,0.729,125,-1,7
0,0.05,4,-1.0,5326,7075,4389,1.328,0.824,0.31999999999999984,110,-1,7
0,0.05,5,-1.0,7996,7393,6734,0.924,0.842,0.7599999999999999,170,-1,7
0,0.05,7,-1.0,2471,1819,1816,0.736,0.735,0.734,50,-1,7
0,0.05,3,-1.0,6600,10871,4355,1.647,0.66,-0.32699999999999996,140,-1,7
0,0.05,10,-1.0,2384,1378,1378,0.578,0.578,0.578,50,-1,7
0,0.05,3,-1.0,5326,8585,3307,1.612,0.621,-0.3700000000000001,110,-1,7
0,0.05,4,-1.0,7996,10772,6704,1.347,0.838,0.32899999999999996,170,-1,7
0,0.05,6,-1.0,6000,4754,4710,0.792,0.785,0.778,125,-1,7
0,0.05,6,-1.0,2471,1973,1950,0.798,0.789,0.78,50,-1,7
0,0.05,11,-1.0,4540,2506,2506,0.552,0.552,0.552,95,-1,7
0,0.05,11,-1.0,5776,3421,3421,0.592,0.592,0.592,125,-1,7
0,0.05,3,-1.0,7996,13524,5198,1.691,0.65,-0.391,170,-1,7
0,0.05,9,-1.0,2384,1502,1502,0.63,0.63,0.63,50,-1,7
0,0.05,5,-1.0,6000,5457,5007,0.909,0.834,0.7589999999999999,125,-1,7
0,0.05,5,-1.0,2471,2257,2075,0.913,0.839,0.7649999999999999,50,-1,7
0,0.05,10,-1.0,4540,2701,2701,0.595,0.595,0.595,95,-1,7
0,0.05,10,-1.0,5776,3679,3679,0.637,0.637,0.637,125,-1,7
0,0.05,11,-1.0,7358,4062,4062,0.552,0.552,0.552,155,-1,7
0,0.05,8,-1.0,2384,1610,1610,0.675,0.675,0.675,50,-1,7
0,0.05,9,-1.0,4540,2941,2941,0.648,0.648,0.648,95,-1,7
0,0.05,4,-1.0,2471,3303,2061,1.336,0.834,0.33199999999999985,50,-1,7
0,0.05,9,-1.0,5776,3948,3948,0.683,0.683,0.683,125,-1,7
0,0.05,4,-1.0,6000,7880,4990,1.313,0.832,0.351,125,-1,7
0,0.05,8,-1.0,4540,3139,3139,0.691,0.691,0.691,95,-1,7
0,0.05,7,-1.0,2384,1751,1748,0.734,0.733,0.732,50,-1,7
0,0.05,9,-1.0,7358,4749,4749,0.645,0.645,0.645,155,-1,7
0,0.05,3,-1.0,2471,4216,1702,1.706,0.689,-0.32800000000000007,50,-1,7
0,0.05,7,-1.0,4540,3371,3367,0.742,0.741,0.74,95,-1,7
0,0.05,8,-1.0,5776,4245,4245,0.735,0.735,0.735,125,-1,7
0,0.05,3,-1.0,6000,10247,3917,1.708,0.653,-0.4019999999999999,125,-1,7
0,0.05,8,-1.0,7358,5142,5141,0.699,0.699,0.699,155,-1,7
0,0.05,11,-1.0,1664,916,916,0.55,0.55,0.55,35,-1,7
0,0.05,6,-1.0,4540,3665,3628,0.807,0.799,0.791,95,-1,7
0,0.05,6,-1.0,2384,1901,1885,0.797,0.79,0.783,50,-1,7
0,0.05,7,-1.0,5776,4502,4497,0.779,0.778,0.777,125,-1,7
0,0.05,7,-1.0,7358,5520,5509,0.75,0.749,0.748,155,-1,7
0,0.05,5,-1.0,4540,4173,3834,0.919,0.844,0.7689999999999999,95,-1,7
0,0.05,11,-1.0,5238,2882,2882,0.55,0.55,0.55,110,-1,7
0,0.05,10,-1.0,1664,1008,1008,0.605,0.605,0.605,35,-1,7
0,0.05,6,-1.0,5776,4815,4755,0.833,0.823,0.813,125,-1,7
0,0.05,5,-1.0,2384,2213,2009,0.928,0.842,0.7559999999999999,50,-1,7
0,0.05,4,-1.0,4540,5952,3759,1.311,0.828,0.345,95,-1,7
0,0.05,6,-1.0,7358,5960,5881,0.81,0.799,0.788,155,-1,7
0,0.05,9,-1.0,1664,1090,1090,0.655,0.655,0.655,35,-1,7
0,0.05,10,-1.0,5238,3087,3087,0.589,0.589,0.589,110,-1,7
0,0.05,5,-1.0,5776,5430,4994,0.94,0.864,0.788,125,-1,7
0,0.05,3,-1.0,4540,7242,2878,1.595,0.634,-0.32699999999999996,95,-1,7
0,0.05,5,-1.0,7358,6836,6203,0.929,0.843,0.7569999999999999,155,-1,7
0,0.05,4,-1.0,2384,3216,2037,1.348,0.854,0.3599999999999999,50,-1,7
0,0.05,8,-1.0,1664,1144,1144,0.687,0.687,0.687,35,-1,7
0,0.05,11,-1.0,3762,2157,2157,0.573,0.573,0.573,80,-1,7
0,0.05,4,-1.0,5776,7640,4972,1.322,0.861,0.3999999999999999,125,-1,7
0,0.05,9,-1.0,5238,3328,3328,0.635,0.635,0.635,110,-1,7
0,0.05,4,-1.0,7358,9753,6145,1.325,0.835,0.345,155,-1,7
0,0.05,3,-1.0,2384,3914,1581,1.641,0.663,-0.31499999999999995,50,-1,7
0,0.05,10,-1.0,3762,2352,2352,0.625,0.625,0.625,80,-1,7
0,0.05,3,-1.0,5776,9550,3774,1.653,0.653,-0.347,125,-1,7
0,0.05,3,-1.0,7358,12350,4841,1.678,0.658,-0.3619999999999999,155,-1,7
0,0.05,8,-1.0,5238,3585,3584,0.684,0.684,0.684,110,-1,7
0,0.05,9,-1.0,3762,2524,2523,0.671,0.67,0.669,80,-1,7
0,0.05,11,-1.0,6654,3724,3724,0.56,0.56,0.56,140,-1,7
0,0.05,11,-1.0,5159,2907,2907,0.563,0.563,0.563,110,-1,7
0,0.05,11,-1.0,1677,917,917,0.546,0.546,0.546,35,-1,7
0,0.05,6,-1.0,1664,1306,1291,0.784,0.775,0.766,35,-1,7
0,0.05,8,-1.0,3762,2682,2680,0.713,0.712,0.711,80,-1,7
0,0.05,7,-1.0,5238,3844,3841,0.734,0.733,0.732,110,-1,7
0,0.05,10,-1.0,6654,3999,3999,0.601,0.601,0.601,140,-1,7
0,0.05,10,-1.0,5159,3114,3114,0.603,0.603,0.603,110,-1,7
0,0.05,7,-1.0,3762,2891,2887,0.768,0.767,0.766,80,-1,7
0,0.05,10,-1.0,1677,982,982,0.585,0.585,0.585,35,-1,7
0,0.05,5,-1.0,1664,1509,1388,0.906,0.834,0.7619999999999999,35,-1,7
0,0.05,9,-1.0,6654,4335,4335,0.651,0.651,0.651,140,-1,7
0,0.05,9,-1.0,5159,3381,3380,0.655,0.655,0.655,110,-1,7
0,0.05,6,-1.0,5238,4140,4095,0.79,0.782,0.774,110,-1,7
0,0.05,6,-1.0,3762,3103,3072,0.825,0.816,0.8069999999999999,80,-1,7
0,0.05,9,-1.0,1677,1056,1056,0.629,0.629,0.629,35,-1,7
0,0.05,8,-1.0,6654,4646,4644,0.698,0.698,0.698,140,-1,7
0,0.05,4,-1.0,1664,2180,1358,1.309,0.816,0.32299999999999995,35,-1,7
0,0.05,5,-1.0,3762,3506,3228,0.932,0.858,0.7839999999999999,80,-1,7
0,0.05,8,-1.0,5159,3624,3623,0.702,0.702,0.702,110,-1,7
0,0.05,7,-1.0,6654,4989,4979,0.75,0.748,0.746,140,-1,7
0,0.05,5,-1.0,5238,4735,4371,0.904,0.834,0.7639999999999999,110,-1,7
0,0.05,3,-1.0,1664,2776,1083,1.667,0.65,-0.367,35,-1,7
0,0.05,4,-1.0,3762,5014,3148,1.332,0.837,0.34199999999999986,80,-1,7
0,0.05,8,-1.0,1677,1153,1153,0.687,0.687,0.687,35,-1,7
0,0.05,7,-1.0,5159,3884,3877,0.753,0.751,0.749,110,-1,7
0,0.05,6,-1.0,6654,5360,5299,0.805,0.796,0.787,140,-1,7
0,0.05,3,-1.0,3762,6220,2433,1.653,0.647,-0.359,80,-1,7
0,0.05,11,-1.0,978,522,522,0.533,0.533,0.533,20,-1,7
0,0.05,4,-1.0,5238,6954,4375,1.327,0.835,0.34299999999999997,110,-1,7
0,0.05,7,-1.0,1677,1259,1255,0.75,0.748,0.746,35,-1,7
0,0.05,6,-1.0,5159,4179,4149,0.81,0.804,0.798,110,-1,7
0,0.05,5,-1.0,6654,6138,5600,0.922,0.841,0.7599999999999999,140,-1,7
0,0.05,11,-1.0,3164,1714,1714,0.542,0.542,0.542,65,-1,7
0,0.05,10,-1.0,978,566,566,0.578,0.578,0.578,20,-1,7
0,0.05,4,-1.0,6654,8945,5585,1.344,0.839,0.33399999999999985,140,-1,7
0,0.05,10,-1.0,3164,1828,1828,0.578,0.578,0.578,65,-1,7
0,0.05,3,-1.0,5238,9074,3445,1.732,0.658,-0.4159999999999999,110,-1,7
0,0.05,5,-1.0,5159,4751,4404,0.921,0.853,0.7849999999999999,110,-1,7
0,0.05,6,-1.0,1677,1353,1337,0.806,0.797,0.788,35,-1,7
0,0.05,9,-1.0,978,616,615,0.629,0.628,0.627,20,-1,7
0,0.05,3,-1.0,6654,11380,4344,1.71,0.653,-0.4039999999999999,140,-1,7
0,0.05,9,-1.0,3164,1965,1965,0.621,0.621,0.621,65,-1,7
0,0.05,4,-1.0,5159,6806,4411,1.319,0.855,0.391,110,-1,7
0,0.05,11,-1.0,4534,2434,2434,0.537,0.537,0.537,95,-1,7
0,0.05,8,-1.0,978,655,654,0.669,0.668,0.667,20,-1,7
0,0.05,8,-1.0,3164,2123,2123,0.671,0.671,0.671,65,-1,7
0,0.05,5,-1.0,1677,1542,1412,0.919,0.841,0.7629999999999999,35,-1,7
0,0.05,11,-1.0,6033,3353,3353,0.556,0.556,0.556,125,-1,7
0,0.05,3,-1.0,5159,8575,3353,1.662,0.65,-0.3619999999999999,110,-1,7
0,0.05,7,-1.0,3164,2285,2283,0.722,0.721,0.72,65,-1,7
0,0.05,10,-1.0,6033,3622,3622,0.6,0.6,0.6,125,-1,7
0,0.05,10,-1.0,4534,2652,2652,0.585,0.585,0.585,95,-1,7
0,0.05,7,-1.0,978,711,708,0.726,0.723,0.72,20,-1,7
0,0.05,4,-1.01,7
0,0.05,10,-1.0,4534,2652,2652,0.585,0.585,0.585,95,-1,7
0,0.05,7,-1.0,978,711,708,0.726,0.723,0.72,20,-1,7
0,0.05,4,-1.0,1677,2203,1404,1.313,0.837,0.361,35,-1,7
0,0.05,6,-1.0,3164,2488,2475,0.786,0.782,0.778,65,-1,7
0,0.05,11,-1.0,4302,2486,2486,0.578,0.578,0.578,95,-1,7
0,0.05,9,-1.0,6033,3893,3893,0.645,0.645,0.645,125,-1,7
0,0.05,6,-1.0,978,781,772,0.798,0.789,0.78,20,-1,7
0,0.05,5,-1.0,3164,2851,2636,0.901,0.833,0.7649999999999999,65,-1,7
0,0.05,9,-1.0,4534,2852,2852,0.629,0.629,0.629,95,-1,7
0,0.05,3,-1.0,1677,2738,1072,1.632,0.639,-0.35399999999999987,35,-1,7
0,0.05,10,-1.0,4302,2696,2696,0.627,0.627,0.627,95,-1,7
0,0.05,8,-1.0,6033,4176,4174,0.692,0.692,0.692,125,-1,7
0,0.05,4,-1.0,3164,4146,2613,1.31,0.826,0.34199999999999986,65,-1,7
0,0.05,5,-1.0,978,878,804,0.897,0.821,0.7449999999999999,20,-1,7
0,0.05,8,-1.0,4534,3079,3079,0.679,0.679,0.679,95,-1,7
0,0.05,3,-1.0,3164,4991,1936,1.577,0.612,-0.353,65,-1,7
0,0.05,9,-1.0,4302,2883,2883,0.67,0.67,0.67,95,-1,7
0,0.05,11,-1.0,931,553,553,0.593,0.593,0.593,20,-1,7
0,0.05,4,-1.0,978,1330,813,1.359,0.83,0.30099999999999993,20,-1,7
0,0.05,6,-1.0,6033,4840,4790,0.802,0.794,0.786,125,-1,7
0,0.05,11,-1.0,2310,1258,1258,0.544,0.544,0.544,50,-1,7
0,0.05,7,-1.0,4534,3329,3325,0.734,0.733,0.732,95,-1,7
0,0.05,10,-1.0,931,602,602,0.646,0.646,0.646,20,-1,7
0,0.05,8,-1.0,4302,3079,3079,0.716,0.716,0.716,95,-1,7
0,0.05,5,-1.0,6033,5592,5075,0.927,0.841,0.7549999999999999,125,-1,7
0,0.05,10,-1.0,2310,1363,1363,0.59,0.59,0.59,50,-1,7
0,0.05,3,-1.0,978,1592,624,1.626,0.637,-0.35199999999999987,20,-1,7
0,0.05,9,-1.0,2310,1484,1484,0.642,0.642,0.642,50,-1,7
0,0.05,4,-1.0,6033,8104,5045,1.343,0.836,0.32899999999999996,125,-1,7
0,0.05,6,-1.0,4534,3605,3562,0.795,0.785,0.775,95,-1,7
0,0.05,9,-1.0,931,639,639,0.686,0.686,0.686,20,-1,7
0,0.05,7,-1.0,4302,3274,3271,0.761,0.76,0.759,95,-1,7
0,0.05,11,-1.0,8733,4889,4889,0.56,0.56,0.56,185,-1,6
0,0.05,8,-1.0,2310,1600,1600,0.692,0.692,0.692,50,-1,7
0,0.05,3,-1.0,6033,10240,3983,1.697,0.66,-0.377,125,-1,7
0,0.05,5,-1.0,4534,4143,3789,0.914,0.836,0.7579999999999999,95,-1,7
0,0.05,8,-1.0,931,679,679,0.729,0.729,0.729,20,-1,7
0,0.05,6,-1.0,4302,3503,3469,0.814,0.806,0.7980000000000002,95,-1,7
0,0.05,7,-1.0,2310,1729,1726,0.748,0.747,0.746,50,-1,7
